Q8BGF7,PAN2_MOUSE,PAN2-PAN3 deadenylation complex catalytic subunit Pan2 (EC 3.1.13.4) (Inactive ubiquitin carboxyl-terminal hydrolase 52) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)
Q8BIE6,FRM4A_MOUSE,FERM domain-containing protein 4A
Q8BKC8,PI4KB_MOUSE,Phosphatidylinositol 4-kinase beta (PI4K-beta) (PI4Kbeta) (PtdIns 4-kinase beta) (EC 2.7.1.67)
Q8BME9,CBLN4_MOUSE,Cerebellin-4 (Cerebellin-like glycoprotein 1)
Q8BTW9,PAK4_MOUSE,Serine/threonine-protein kinase PAK 4 (EC 2.7.11.1) (p21-activated kinase 4) (PAK-4)
Q8C0I1,ADAS_MOUSE,"Alkyldihydroxyacetonephosphate synthase, peroxisomal (Alkyl-DHAP synthase) (EC 2.5.1.26) (Alkylglycerone-phosphate synthase)"
Q8K394,PLCL2_MOUSE,Inactive phospholipase C-like protein 2 (PLC-L(2)) (PLC-L2) (Phospholipase C-L2) (Phospholipase C-epsilon-2) (PLC-epsilon-2)
Q8K3F6,KCNQ3_MOUSE,Potassium voltage-gated channel subfamily KQT member 3 (KQT-like 3) (Potassium channel subunit alpha KvLQT3) (Voltage-gated potassium channel subunit Kv7.3)
Q8K4J6,MRTFA_MOUSE,Myocardin-related transcription factor A (MRTF-A) (Basic SAP coiled-coil transcription activator) (MKL/myocardin-like protein 1) (Megakaryoblastic leukemia 1 protein homolog) (Megakaryocytic acute leukemia protein homolog)
Q8K4R4,PITC1_MOUSE,Cytoplasmic phosphatidylinositol transfer protein 1 (Mammalian rdgB homolog beta) (M-rdgB beta) (MrdgBbeta) (mM-rdgBbeta) (Retinal degeneration B homolog beta) (RdgBbeta)
Q8K596,NAC2_MOUSE,Sodium/calcium exchanger 2 (Na(+)/Ca(2+)-exchange protein 2) (Solute carrier family 8 member 2)
Q8VBT0,TMX1_MOUSE,Thioredoxin-related transmembrane protein 1 (Protein disulfide-isomerase TMX1) (EC 5.3.4.1) (Thioredoxin domain-containing protein 1)
Q8VD04,GRAP1_MOUSE,GRIP1-associated protein 1 (GRASP-1) (HCMV-interacting protein) [Cleaved into: GRASP-1 C-terminal chain (30kDa C-terminus form)]
Q922Y1,UBXN1_MOUSE,UBX domain-containing protein 1 (Protein 2B28) (SAPK substrate protein 1) (UBA/UBX 33.3 kDa protein) (mY33K)
Q924W5,SMC6_MOUSE,Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (mSMC6)
Q99J21,MCLN1_MOUSE,Mucolipin-1 (Mucolipidin) (Transient receptor potential-mucolipin 1) (TRPML1)
Q99KG3,RBM10_MOUSE,RNA-binding protein 10 (RNA-binding motif protein 10)
Q99L90,MCRS1_MOUSE,Microspherule protein 1 (58 kDa microspherule protein)
Q99MR6,SRRT_MOUSE,Serrate RNA effector molecule homolog (Arsenite-resistance protein 2)
Q99NE5,RIMS1_MOUSE,Regulating synaptic membrane exocytosis protein 1 (Rab-3-interacting molecule 1) (RIM 1) (Rab-3-interacting protein 1)
Q99NF3,CEP41_MOUSE,Centrosomal protein of 41 kDa (Cep41) (Testis-specific gene A14 protein)
Q9D328,NACHO_MOUSE,Novel acetylcholine receptor chaperone (Peroxisomal membrane protein 52) (PMP52) (Transmembrane protein 35A)
Q9DBQ7,PACE1_MOUSE,Protein-associating with the carboxyl-terminal domain of ezrin (Ezrin-binding protein PACE-1) (SCY1-like protein 3)
Q9JJ59,ABCB9_MOUSE,ABC-type oligopeptide transporter ABCB9 (EC 7.4.2.6) (ATP-binding cassette sub-family B member 9) (ATP-binding cassette transporter 9) (ABC transporter 9 protein) (mABCB9) (TAP-like protein) (TAPL)
Q9JME5,AP3B2_MOUSE,AP-3 complex subunit beta-2 (Adaptor protein complex AP-3 subunit beta-2) (Adaptor-related protein complex 3 subunit beta-2) (Beta-3B-adaptin) (Clathrin assembly protein complex 3 beta-2 large chain)
Q9R0L6,PCM1_MOUSE,Pericentriolar material 1 protein (PCM-1) (mPCM-1)
Q9R1R0,LHX6_MOUSE,LIM/homeobox protein Lhx6 (LIM homeobox protein 6) (LIM/homeobox protein Lhx6.1)
Q9WTU3,SCN8A_MOUSE,Sodium channel protein type 8 subunit alpha (Sodium channel protein type VIII subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.6)
Q9WV60,GSK3B_MOUSE,Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)
Q9Z204,HNRPC_MOUSE,Heterogeneous nuclear ribonucleoproteins C1/C2 (hnRNP C1/C2)
Q9Z2A0,PDPK1_MOUSE,3-phosphoinositide-dependent protein kinase 1 (mPDK1) (EC 2.7.11.1)
Q9Z2X8,KEAP1_MOUSE,Kelch-like ECH-associated protein 1 (Cytosolic inhibitor of Nrf2) (INrf2)
Q9Z2Y3,HOME1_MOUSE,Homer protein homolog 1 (Homer-1) (VASP/Ena-related gene up-regulated during seizure and LTP 1) (Vesl-1)
Q9Z351,KCNQ2_MOUSE,Potassium voltage-gated channel subfamily KQT member 2 (KQT-like 2) (Potassium channel subunit alpha KvLQT2) (Voltage-gated potassium channel subunit Kv7.2)
A2AQ25,SKT_MOUSE,Sickle tail protein (Enhancer trap locus 4)
O54949,NLK_MOUSE,Serine/threonine-protein kinase NLK (EC 2.7.11.24) (Nemo-like kinase)
O70551,SRPK1_MOUSE,SRSF protein kinase 1 (EC 2.7.11.1) (SFRS protein kinase 1) (Serine/arginine-rich protein-specific kinase 1) (SR-protein-specific kinase 1)
O70622,RTN2_MOUSE,Reticulon-2 (Neuroendocrine-specific protein-like 1) (NSP-like protein 1) (Neuroendocrine-specific protein-like I) (NSP-like protein I) (NSPLI)
P0C192,LRC4B_MOUSE,Leucine-rich repeat-containing protein 4B (Netrin-G3 ligand) (NGL-3)
P11499,HS90B_MOUSE,Heat shock protein HSP 90-beta (Heat shock 84 kDa) (HSP 84) (HSP84) (Tumor-specific transplantation 84 kDa antigen) (TSTA)
P14869,RLA0_MOUSE,Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)
P16546,SPTN1_MOUSE,"Spectrin alpha chain, non-erythrocytic 1 (Alpha-II spectrin) (Fodrin alpha chain)"
P21981,TGM2_MOUSE,Protein-glutamine gamma-glutamyltransferase 2 (EC 2.3.2.13) (Isopeptidase TGM2) (EC 3.4.-.-) (Protein-glutamine deamidase TGM2) (EC 3.5.1.44) (Protein-glutamine dopaminyltransferase TGM2) (EC 2.3.1.-) (Protein-glutamine histaminyltransferase TGM2) (EC 2.3.1.-) (Protein-glutamine noradrenalinyltransferase TGM2) (EC 2.3.1.-) (Protein-glutamine serotonyltransferase TGM2) (EC 2.3.1.-) (Tissue transglutaminase) (tTG) (Transglutaminase II) (TGase II) (Transglutaminase-2) (TG2) (TGase-2) (TGase2)
P28652,KCC2B_MOUSE,Calcium/calmodulin-dependent protein kinase type II subunit beta (CaM kinase II subunit beta) (CaMK-II subunit beta) (EC 2.7.11.17)
P28656,NP1L1_MOUSE,Nucleosome assembly protein 1-like 1 (Brain protein DN38) (NAP-1-related protein)
P52479,UBP10_MOUSE,Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)
P52795,EFNB1_MOUSE,Ephrin-B1 (CEK5 receptor ligand) (CEK5-L) (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2) (Stimulated by retinoic acid gene 1 protein) [Cleaved into: Ephrin-B1 C-terminal fragment (Ephrin-B1 CTF); Ephrin-B1 intracellular domain (Ephrin-B1 ICD)]
P59672,ANS1A_MOUSE,Ankyrin repeat and SAM domain-containing protein 1A (Odin)
P61967,AP1S1_MOUSE,AP-1 complex subunit sigma-1A (Adaptor protein complex AP-1 subunit sigma-1A) (Adaptor-related protein complex 1 subunit sigma-1A) (Clathrin assembly protein complex 1 sigma-1A small chain) (Clathrin coat assembly protein AP19) (Golgi adaptor HA1/AP1 adaptin sigma-1A subunit) (HA1 19 kDa subunit) (Sigma 1a subunit of AP-1 clathrin) (Sigma-adaptin 1A) (Sigma1A-adaptin)
P63325,RS10_MOUSE,Small ribosomal subunit protein eS10 (40S ribosomal protein S10)
P97333,NRP1_MOUSE,Neuropilin-1 (A5 protein) (CD antigen CD304)
P97343,UHMK1_MOUSE,Serine/threonine-protein kinase Kist (EC 2.7.11.1) (Kinase interacting with stathmin) (PAM COOH-terminal interactor protein 2) (P-CIP2) (U2AF homology motif kinase 1)
P97445,CAC1A_MOUSE,"Voltage-dependent P/Q-type calcium channel subunit alpha-1A (Brain calcium channel I) (BI) (Calcium channel, L type, alpha-1 polypeptide isoform 4) (Voltage-gated calcium channel subunit alpha Cav2.1)"
P97481,EPAS1_MOUSE,Endothelial PAS domain-containing protein 1 (EPAS-1) (HIF-1-alpha-like factor) (HLF) (mHLF) (HIF-related factor) (HRF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha)
P97820,M4K4_MOUSE,Mitogen-activated protein kinase kinase kinase kinase 4 (EC 2.7.11.1) (HPK/GCK-like kinase HGK) (MAPK/ERK kinase kinase kinase 4) (MEK kinase kinase 4) (MEKKK 4) (Nck-interacting kinase)
Q02780,NFIA_MOUSE,Nuclear factor 1 A-type (NF1-A) (Nuclear factor 1/A) (CCAAT-box-binding transcription factor) (CTF) (Nuclear factor I/A) (NF-I/A) (NFI-A) (TGGCA-binding protein)
Q03137,EPHA4_MOUSE,Ephrin type-A receptor 4 (EC 2.7.10.1) (Tyrosine-protein kinase receptor MPK-3) (Tyrosine-protein kinase receptor SEK-1)
Q03717,KCNB1_MOUSE,Potassium voltage-gated channel subfamily B member 1 (Voltage-gated potassium channel subunit Kv2.1) (mShab)
Q06831,SOX4_MOUSE,Transcription factor SOX-4
Q2HXL6,EDEM3_MOUSE,"ER degradation-enhancing alpha-mannosidase-like protein 3 (EC 3.2.1.113) (Alpha-1,2-mannosidase EDEM3)"
Q3TUA9,SG196_MOUSE,Protein O-mannose kinase (POMK) (EC 2.7.1.183) (Protein kinase-like protein SgK196) (Sugen kinase 196)
Q3UHD9,AGAP2_MOUSE,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (AGAP-2) (Centaurin-gamma-1) (Cnt-g1) (Phosphatidylinositol 3-kinase enhancer) (PIKE)"
Q3ULJ0,GPD1L_MOUSE,Glycerol-3-phosphate dehydrogenase 1-like protein (EC 1.1.1.8)
Q3UMU9,HDGR2_MOUSE,Hepatoma-derived growth factor-related protein 2 (HRP-2)
Q3UTJ2,SRBS2_MOUSE,Sorbin and SH3 domain-containing protein 2 (Arg-binding protein 2) (ArgBP2) (Arg/Abl-interacting protein 2)
Q5DTM8,BRE1A_MOUSE,E3 ubiquitin-protein ligase BRE1A (BRE1-A) (EC 2.3.2.27) (RING finger protein 20) (RING-type E3 ubiquitin transferase BRE1A)
Q5F2E8,TAOK1_MOUSE,Serine/threonine-protein kinase TAO1 (EC 2.7.11.1) (Thousand and one amino acid protein 1)
Q61165,SL9A1_MOUSE,Sodium/hydrogen exchanger 1 (Na(+)/H(+) exchanger 1) (NHE-1) (Solute carrier family 9 member 1)
Q61423,KCNA4_MOUSE,Potassium voltage-gated channel subfamily A member 4 (Voltage-gated potassium channel subunit Kv1.4)
Q62205,SCN9A_MOUSE,Sodium channel protein type 9 subunit alpha (Peripheral sodium channel 1) (PN1) (Sodium channel protein type IX subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.7)
Q62245,SOS1_MOUSE,Son of sevenless homolog 1 (SOS-1) (mSOS-1)
Q62277,SYPH_MOUSE,Synaptophysin (BM89 antigen) (Major synaptic vesicle protein p38)
Q62318,TIF1B_MOUSE,Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-A-interacting protein) (KRIP-1) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28)
Q62407,SPEG_MOUSE,Striated muscle-specific serine/threonine-protein kinase (EC 2.7.11.1) (Aortic preferentially expressed protein 1) (APEG-1)
Q64264,5HT1A_MOUSE,5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (Serotonin receptor 1A)
Q68FL4,SAHH3_MOUSE,Putative adenosylhomocysteinase 3 (AdoHcyase 3) (EC 3.13.2.1) (Long-IRBIT) (S-adenosyl-L-homocysteine hydrolase 3) (S-adenosylhomocysteine hydrolase-like protein 2)
Q68FM6,PPR29_MOUSE,Protein phosphatase 1 regulatory subunit 29 (Extracellular leucine-rich repeat and fibronectin type III domain-containing protein 2) (Leucine-rich repeat and fibronectin type-III domain-containing protein 6) (Leucine-rich repeat-containing protein 62)
Q69Z98,BRSK2_MOUSE,Serine/threonine-protein kinase BRSK2 (EC 2.7.11.1) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 2) (BR serine/threonine-protein kinase 2) (Serine/threonine-protein kinase SAD-A)
Q6A009,LTN1_MOUSE,E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING finger protein 160) (RING-type E3 ubiquitin transferase listerin) (Zinc finger protein 294) (Zfp-294)
Q6AZB0,BOC_MOUSE,Brother of CDO (Protein BOC)
Q6IR34,GPSM1_MOUSE,G-protein-signaling modulator 1 (Activator of G-protein signaling 3)
Q6P9S0,MTSS2_MOUSE,Protein MTSS 2 (MTSS1-like protein)
Q6PB44,PTN23_MOUSE,Tyrosine-protein phosphatase non-receptor type 23 (EC 3.1.3.48)
Q6PDM2,SRSF1_MOUSE,"Serine/arginine-rich splicing factor 1 (ASF/SF2) (Pre-mRNA-splicing factor SRp30a) (Splicing factor, arginine/serine-rich 1)"
Q6WVG3,KCD12_MOUSE,BTB/POZ domain-containing protein KCTD12 (Pfetin) (Predominantly fetal expressed T1 domain)
Q7TNT2,FACR2_MOUSE,Fatty acyl-CoA reductase 2 (Far2) (EC 1.2.1.84)
Q7TPV4,MBB1A_MOUSE,Myb-binding protein 1A (Myb-binding protein of 160 kDa)
Q7TSH3,ZN516_MOUSE,Zinc finger protein 516
Q7TSK3,PCDH8_MOUSE,Protocadherin-8 (Arcadlin) (Paraxial protocadherin)
Q7TT50,MRCKB_MOUSE,Serine/threonine-protein kinase MRCK beta (EC 2.7.11.1) (CDC42-binding protein kinase beta) (DMPK-like beta) (Myotonic dystrophy kinase-related CDC42-binding kinase beta) (MRCK beta) (Myotonic dystrophy protein kinase-like beta)
Q80U87,UBP8_MOUSE,Ubiquitin carboxyl-terminal hydrolase 8 (EC 3.4.19.12) (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y) (mUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8)
Q80XP9,WNK3_MOUSE,Serine/threonine-protein kinase WNK3 (EC 2.7.11.1) (Protein kinase lysine-deficient 3) (Protein kinase with no lysine 3)
Q811Q9,PCY1B_MOUSE,Choline-phosphate cytidylyltransferase B (EC 2.7.7.15) (CCT-beta) (CTP:phosphocholine cytidylyltransferase B) (CCT B) (CT B) (Phosphorylcholine transferase B)
Q8BGY9,SC5A7_MOUSE,High affinity choline transporter 1 (Hemicholinium-3-sensitive choline transporter) (CHT) (Solute carrier family 5 member 7)
Q8BJI1,S6A17_MOUSE,Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)
Q8BLN6,UNC80_MOUSE,Protein unc-80 homolog (mUNC-80)
Q8BLQ9,CADM2_MOUSE,Cell adhesion molecule 2 (Immunoglobulin superfamily member 4D) (IgSF4D) (Nectin-like protein 3) (NECL-3) (Synaptic cell adhesion molecule 2) (SynCAM 2)
Q8BMI3,GGA3_MOUSE,"ADP-ribosylation factor-binding protein GGA3 (Golgi-localized, gamma ear-containing, ARF-binding protein 3)"
Q8BR07,BICD1_MOUSE,Protein bicaudal D homolog 1 (Bic-D 1)
Q8BRM2,GORAB_MOUSE,RAB6-interacting golgin (N-terminal kinase-like-binding protein 1) (NTKL-BP1) (NTKL-binding protein 1) (mNTKL-BP1) (SCY1-like 1-binding protein 1) (SCYL1-BP1) (SCYL1-binding protein 1)
Q8BW22,CREST_MOUSE,Calcium-responsive transactivator (SS18-like protein 1)
Q8BY87,UBP47_MOUSE,Ubiquitin carboxyl-terminal hydrolase 47 (EC 3.4.19.12) (Deubiquitinating enzyme 47) (Ubiquitin thioesterase 47) (Ubiquitin-specific-processing protease 47)
Q8C0M0,WDR59_MOUSE,GATOR2 complex protein WDR59 (CUL4- and DDB1-associated WDR protein 12) (WD repeat-containing protein 59)
Q8C996,TM163_MOUSE,Transmembrane protein 163 (Synaptic vesicle membrane protein of 31 kDa)
Q8CFC2,MYT1_MOUSE,Myelin transcription factor 1 (MyT1) (Neural zinc finger factor 2) (NZF-2)
Q8CG64,FKRP_MOUSE,Ribitol 5-phosphate transferase FKRP (EC 2.7.8.-) (Fukutin-related protein) (EC 2.4.2.-) (Ribitol-5-phosphate transferase)
Q8CGU1,CACO1_MOUSE,Calcium-binding and coiled-coil domain-containing protein 1 (Coiled-coil coactivator protein)
Q8K0X8,FEZ1_MOUSE,Fasciculation and elongation protein zeta-1 (Zygin I) (Zygin-1)
Q8K214,SCMH1_MOUSE,Polycomb protein SCMH1 (Sex comb on midleg homolog 1)
Q8K3H0,DP13A_MOUSE,"DCC-interacting protein 13-alpha (Dip13-alpha) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 1)"
Q8K440,ABC8B_MOUSE,ABC-type organic anion transporter ABCA8B (EC 7.6.2.-) (ATP-binding cassette sub-family A member 8B)
Q8K4G5,ABLM1_MOUSE,Actin-binding LIM protein 1 (abLIM-1) (Actin-binding LIM protein family member 1)
Q8R1T1,CHMP7_MOUSE,Charged multivesicular body protein 7 (Chromatin-modifying protein 7)
Q91YR5,EFNMT_MOUSE,eEF1A lysine and N-terminal methyltransferase (eEF1A-KNMT) (Methyltransferase-like protein 13) [Includes: eEF1A lysine methyltransferase (EC 2.1.1.-); eEF1A N-terminal methyltransferase (EC 2.1.1.-)]
Q921C3,BRWD1_MOUSE,Bromodomain and WD repeat-containing protein 1 (WD repeat-containing protein 9)
Q922J3,CLIP1_MOUSE,CAP-Gly domain-containing linker protein 1 (Cytoplasmic linker protein 170) (CLIP-170) (Restin)
Q922R0,PRKX_MOUSE,cAMP-dependent protein kinase catalytic subunit PRKX (PrKX) (Protein kinase X) (Protein kinase X-linked) (Serine/threonine-protein kinase PRKX) (EC 2.7.11.1) (PKA-related protein kinase)
Q923T9,KCC2G_MOUSE,Calcium/calmodulin-dependent protein kinase type II subunit gamma (CaM kinase II subunit gamma) (CaMK-II subunit gamma) (EC 2.7.11.17)
Q925F2,ESAM_MOUSE,Endothelial cell-selective adhesion molecule
Q99KJ8,DCTN2_MOUSE,Dynactin subunit 2 (50 kDa dynein-associated polypeptide) (Dynactin complex 50 kDa subunit) (DCTN-50) (Growth cone membrane protein 23-48K) (GMP23-48K) (p50 dynamitin)
Q9CQ10,CHMP3_MOUSE,Charged multivesicular body protein 3 (Chromatin-modifying protein 3) (Vacuolar protein sorting-associated protein 24)
Q9CQ26,STABP_MOUSE,STAM-binding protein (EC 3.4.19.-) (Associated molecule with the SH3 domain of STAM)
Q9CQF3,CPSF5_MOUSE,Cleavage and polyadenylation specificity factor subunit 5 (Nucleoside diphosphate-linked moiety X motif 21) (Nudix motif 21) (Nudix hydrolase 21)
Q9CQF9,PCYOX_MOUSE,Prenylcysteine oxidase 1 (EC 1.8.3.5) (Prenylcysteine lyase)
Q9CY58,SERB1_MOUSE,SERPINE1 mRNA-binding protein 1 (PAI1 RNA-binding protein 1) (PAI-RBP1) (Plasminogen activator inhibitor 1 RNA-binding protein)
Q9D1Q6,ERP44_MOUSE,Endoplasmic reticulum resident protein 44 (ER protein 44) (ERp44) (Thioredoxin domain-containing protein 4)
Q9D517,PLCC_MOUSE,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma (EC 2.3.1.51) (1-acylglycerol-3-phosphate O-acyltransferase 3) (1-AGP acyltransferase 3) (1-AGPAT 3) (Lysophosphatidic acid acyltransferase gamma) (LPAAT-gamma)
Q9DBD5,PELP1_MOUSE,"Proline-, glutamic acid- and leucine-rich protein 1 (Modulator of non-genomic activity of estrogen receptor)"
Q9ES00,UBE4B_MOUSE,Ubiquitin conjugation factor E4 B (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 B) (Ubiquitin fusion degradation protein 2)
Q9JHG6,RCAN1_MOUSE,Calcipressin-1 (Down syndrome critical region protein 1 homolog) (Myocyte-enriched calcineurin-interacting protein 1) (MCIP1) (Regulator of calcineurin 1)
Q9JL04,FMN2_MOUSE,Formin-2
Q9JLM8,DCLK1_MOUSE,Serine/threonine-protein kinase DCLK1 (EC 2.7.11.1) (Doublecortin-like and CAM kinase-like 1) (Doublecortin-like kinase 1)
Q9QXG4,ACSA_MOUSE,"Acetyl-coenzyme A synthetase, cytoplasmic (EC 6.2.1.1) (Acetate--CoA ligase) (Acetyl-CoA synthetase) (ACS) (AceCS) (Acetyl-CoA synthetase 1) (AceCS1) (Acyl-CoA synthetase short-chain family member 2) (Acyl-activating enzyme) (Propionate--CoA ligase) (EC 6.2.1.17)"
Q9QYC0,ADDA_MOUSE,Alpha-adducin (Erythrocyte adducin subunit alpha)
Q9QYX7,PCLO_MOUSE,Protein piccolo (Aczonin) (Brain-derived HLMN protein) (Multidomain presynaptic cytomatrix protein)
Q9R0A5,NEK3_MOUSE,Serine/threonine-protein kinase Nek3 (EC 2.7.11.1) (Never in mitosis A-related kinase 3) (NimA-related protein kinase 3)
Q9R194,CRY2_MOUSE,Cryptochrome-2
Q9R207,NBN_MOUSE,Nibrin (Cell cycle regulatory protein p95) (Nijmegen breakage syndrome protein 1 homolog)
Q9Z0F8,ADA17_MOUSE,Disintegrin and metalloproteinase domain-containing protein 17 (ADAM 17) (EC 3.4.24.86) (TNF-alpha convertase) (TNF-alpha-converting enzyme) (CD antigen CD156b)
O08553,DPYL2_MOUSE,Dihydropyrimidinase-related protein 2 (DRP-2) (Unc-33-like phosphoprotein 2) (ULIP-2)
O09118,NET1_MOUSE,Netrin-1
O35089,CNIH2_MOUSE,Protein cornichon homolog 2 (CNIH-2) (Cornichon family AMPA receptor auxiliary protein 2) (Cornichon-like protein)
O55100,SNG1_MOUSE,Synaptogyrin-1
O70161,PI51C_MOUSE,Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma (PIP5K1-gamma) (PtdIns(4)P-5-kinase 1 gamma) (EC 2.7.1.68) (Phosphatidylinositol 4-phosphate 5-kinase type I gamma) (PIP5KIgamma)
O88196,TTC3_MOUSE,E3 ubiquitin-protein ligase TTC3 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TTC3) (TPR repeat protein D) (Mtprd)
P09470,ACE_MOUSE,"Angiotensin-converting enzyme (ACE) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (CD antigen CD143) [Cleaved into: Angiotensin-converting enzyme, soluble form]"
P13595,NCAM1_MOUSE,Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56)
P19426,NELFE_MOUSE,Negative elongation factor E (NELF-E) (RNA-binding protein RD)
P24788,CD11B_MOUSE,Cyclin-dependent kinase 11B (Cell division cycle 2-like protein kinase 1) (Cell division protein kinase 11) (Cyclin-dependent kinase 11) (EC 2.7.11.22) (Galactosyltransferase-associated protein kinase p58/GTA) (PITSLRE serine/threonine-protein kinase CDC2L1)
P28740,KIF2A_MOUSE,Kinesin-like protein KIF2A (Kinesin-2)
P28741,KIF3A_MOUSE,Kinesin-like protein KIF3A (Microtubule plus end-directed kinesin motor 3A)
P33175,KIF5A_MOUSE,Kinesin heavy chain isoform 5A (EC 5.6.1.3) (Kinesin heavy chain neuron-specific 1) (Neuronal kinesin heavy chain) (NKHC)
P35436,NMDE1_MOUSE,"Glutamate receptor ionotropic, NMDA 2A (GluN2A) (Glutamate [NMDA] receptor subunit epsilon-1) (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A)"
P47941,CRKL_MOUSE,Crk-like protein
P55284,CADH5_MOUSE,Cadherin-5 (Vascular endothelial cadherin) (VE-cadherin) (CD antigen CD144)
P59055,CSRN3_MOUSE,Cysteine/serine-rich nuclear protein 3 (CSRNP-3) (Protein FAM130A2) (TGF-beta-induced apoptosis protein 2) (TAIP-2)
P63248,IPKA_MOUSE,"cAMP-dependent protein kinase inhibitor alpha (PKI-alpha) (cAMP-dependent protein kinase inhibitor, muscle/brain isoform)"
P63276,RS17_MOUSE,Small ribosomal subunit protein eS17 (40S ribosomal protein S17)
P68404,KPCB_MOUSE,Protein kinase C beta type (PKC-B) (PKC-beta) (EC 2.7.11.13)
P80560,PTPR2_MOUSE,Receptor-type tyrosine-protein phosphatase N2 (R-PTP-N2) (EC 3.1.3.-) (EC 3.1.3.48) (PTP IA-2beta) (Phogrin) (Protein tyrosine phosphatase-NP) (PTP-NP) [Cleaved into: IA-2beta71; IA-2beta64; IA-2beta60]
P97310,MCM2_MOUSE,DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2 homolog) (Nuclear protein BM28)
P97784,CRY1_MOUSE,Cryptochrome-1
Q03145,EPHA2_MOUSE,Ephrin type-A receptor 2 (EC 2.7.10.1) (Epithelial cell kinase) (Tyrosine-protein kinase receptor ECK) (Tyrosine-protein kinase receptor MPK-5) (Tyrosine-protein kinase receptor SEK-2)
